# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database may not 
# have received Director's approval.  Any such data values are qualified as provisional and 
# are subject to revision.  Provisional data are released on the condition that neither the 
# USGS nor the United States Government may be held liable for any damages resulting from its use.
#  Go to http://help.waterdata.usgs.gov/policies/provisional-data-statement for more information.
#
# File-format description:  http://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: http://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2023-05-09 18:33:15 -04:00	(nadww02)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 12358500 M F Flathead River near West Glacier MT
# -----------------------------------------------------------------------------------
#
# TS_ID - An internal number representing a time series.
#
# Data provided for site 12358500
#    TS_ID       Parameter Description
#    82906       00060     Discharge, cubic feet per second
#
# Data-value qualification codes included in this output:
#     A  Approved for publication -- Processing and review completed.
#     e  Value has been estimated.
#     P  Provisional data subject to revision.
#     Ice  Value is affected by ice at the measurement site.
#
agency_cd	site_no	datetime	tz_cd	82906_00060	82906_00060_cd
USGS	12358500	2022-11-18 07:30	MST	324	A
USGS	12358500	2022-11-18 07:45	MST	324	A
USGS	12358500	2022-11-18 08:00	MST	324	A
USGS	12358500	2022-11-18 08:15	MST	324	A
USGS	12358500	2022-11-18 08:30	MST	318	A
USGS	12358500	2022-11-18 08:45	MST	318	A
USGS	12358500	2022-11-18 09:00	MST	318	A
USGS	12358500	2022-11-18 09:15	MST	311	A
USGS	12358500	2022-11-18 09:30	MST	311	A
USGS	12358500	2022-11-18 09:45	MST	311	A
USGS	12358500	2022-11-18 10:00	MST	311	A
USGS	12358500	2022-11-18 10:15	MST	311	A
USGS	12358500	2022-11-18 10:30	MST	311	A
USGS	12358500	2022-11-18 10:45	MST	311	A
USGS	12358500	2022-11-18 11:00	MST	311	A
USGS	12358500	2022-11-18 11:15	MST	311	A
USGS	12358500	2022-11-18 11:30	MST	318	A
USGS	12358500	2022-11-18 11:45	MST	318	A
USGS	12358500	2022-11-18 12:00	MST	324	A
USGS	12358500	2022-11-18 12:15	MST	324	A
USGS	12358500	2022-11-18 12:30	MST	318	A
USGS	12358500	2022-11-18 12:45	MST	318	A
USGS	12358500	2022-11-18 13:00	MST	318	A
USGS	12358500	2022-11-18 13:15	MST	311	A
USGS	12358500	2022-11-18 13:30	MST	318	A
USGS	12358500	2022-11-18 13:45	MST	324	A
USGS	12358500	2022-11-18 14:00	MST	330	A
USGS	12358500	2022-11-18 14:15	MST	336	A
USGS	12358500	2022-11-18 14:30	MST	336	A
USGS	12358500	2022-11-18 14:45	MST	336	A
USGS	12358500	2022-11-18 15:00	MST	324	A
USGS	12358500	2022-11-18 15:15	MST	318	A
USGS	12358500	2022-11-18 15:30	MST	312	A
USGS	12358500	2022-11-18 15:45	MST	312	A
USGS	12358500	2022-11-18 16:00	MST	312	A
USGS	12358500	2022-11-18 16:15	MST	312	A
USGS	12358500	2022-11-18 16:30	MST	318	A
USGS	12358500	2022-11-18 16:45	MST	318	A
USGS	12358500	2022-11-18 17:00	MST	318	A
USGS	12358500	2022-11-18 17:15	MST	312	A
USGS	12358500	2022-11-18 17:30	MST	312	A
USGS	12358500	2022-11-18 17:45	MST	306	A
USGS	12358500	2022-11-18 18:00	MST	306	A
USGS	12358500	2022-11-18 18:15	MST	306	A
USGS	12358500	2022-11-18 18:30	MST	306	A
USGS	12358500	2022-11-18 18:45	MST	306	A
USGS	12358500	2022-11-18 19:00	MST	306	A
USGS	12358500	2022-11-18 19:15	MST	306	A
USGS	12358500	2022-11-18 19:30	MST	306	A
USGS	12358500	2022-11-18 19:45	MST	306	A
USGS	12358500	2022-11-18 20:00	MST	306	A
USGS	12358500	2022-11-18 20:15	MST	306	A
USGS	12358500	2022-11-18 20:30	MST	306	A
USGS	12358500	2022-11-18 20:45	MST	306	A
USGS	12358500	2022-11-18 21:00	MST	306	A
USGS	12358500	2022-11-18 21:15	MST	306	A
USGS	12358500	2022-11-18 21:30	MST	306	A
USGS	12358500	2022-11-18 21:45	MST	300	A
USGS	12358500	2022-11-18 22:00	MST	300	A
USGS	12358500	2022-11-18 22:15	MST	300	A
USGS	12358500	2022-11-18 22:30	MST	300	A
USGS	12358500	2022-11-18 22:45	MST	300	A
USGS	12358500	2022-11-18 23:00	MST	300	A
USGS	12358500	2022-11-18 23:15	MST	300	A
USGS	12358500	2022-11-18 23:30	MST	300	A
USGS	12358500	2022-11-18 23:45	MST	300	A
USGS	12358500	2022-11-19 00:00	MST	300	A
USGS	12358500	2022-11-19 00:15	MST	300	A
USGS	12358500	2022-11-19 00:30	MST	300	A
USGS	12358500	2022-11-19 00:45	MST	300	A
USGS	12358500	2022-11-19 01:00	MST	300	A
USGS	12358500	2022-11-19 01:15	MST	300	A
USGS	12358500	2022-11-19 01:30	MST	300	A
USGS	12358500	2022-11-19 01:45	MST	300	A
USGS	12358500	2022-11-19 02:00	MST	300	A
USGS	12358500	2022-11-19 02:15	MST	300	A
USGS	12358500	2022-11-19 02:30	MST	300	A
USGS	12358500	2022-11-19 02:45	MST	300	A
USGS	12358500	2022-11-19 03:00	MST	294	A
USGS	12358500	2022-11-19 03:15	MST	294	A
USGS	12358500	2022-11-19 03:30	MST	288	A
USGS	12358500	2022-11-19 03:45	MST	288	A
USGS	12358500	2022-11-19 04:00	MST	288	A
USGS	12358500	2022-11-19 04:15	MST	282	A
USGS	12358500	2022-11-19 04:30	MST	282	A
USGS	12358500	2022-11-19 04:45	MST	277	A
USGS	12358500	2022-11-19 05:00	MST	277	A
USGS	12358500	2022-11-19 05:15	MST	277	A
USGS	12358500	2022-11-19 05:30	MST	277	A
USGS	12358500	2022-11-19 05:45	MST	271	A
USGS	12358500	2022-11-19 06:00	MST	271	A
USGS	12358500	2022-11-19 06:15	MST	271	A
USGS	12358500	2022-11-19 06:30	MST	271	A
USGS	12358500	2022-11-19 06:45	MST	265	A
USGS	12358500	2022-11-19 07:00	MST	265	A
USGS	12358500	2022-11-19 07:15	MST	265	A
USGS	12358500	2022-11-19 07:30	MST	265	A
USGS	12358500	2022-11-19 07:45	MST	265	A
USGS	12358500	2022-11-19 08:00	MST	265	A
USGS	12358500	2022-11-19 08:15	MST	260	A
USGS	12358500	2022-11-19 08:30	MST	260	A
USGS	12358500	2022-11-19 08:45	MST	260	A
USGS	12358500	2022-11-19 09:00	MST	255	A
USGS	12358500	2022-11-19 09:15	MST	255	A
USGS	12358500	2022-11-19 09:30	MST	255	A
USGS	12358500	2022-11-19 09:45	MST	255	A
USGS	12358500	2022-11-19 10:00	MST	249	A
USGS	12358500	2022-11-19 10:15	MST	249	A
USGS	12358500	2022-11-19 10:30	MST	249	A
USGS	12358500	2022-11-19 10:45	MST	249	A
USGS	12358500	2022-11-19 11:00	MST	249	A
USGS	12358500	2022-11-19 11:15	MST	255	A
USGS	12358500	2022-11-19 11:30	MST	260	A
USGS	12358500	2022-11-19 11:45	MST	265	A
USGS	12358500	2022-11-19 12:00	MST	277	A
USGS	12358500	2022-11-19 12:15	MST	282	A
USGS	12358500	2022-11-19 12:30	MST	288	A
USGS	12358500	2022-11-19 12:45	MST	288	A
USGS	12358500	2022-11-19 13:00	MST	288	A
USGS	12358500	2022-11-19 13:15	MST	294	A
USGS	12358500	2022-11-19 13:30	MST	300	A
USGS	12358500	2022-11-19 13:45	MST	306	A
USGS	12358500	2022-11-19 14:00	MST	306	A
USGS	12358500	2022-11-19 14:15	MST	300	A
USGS	12358500	2022-11-19 14:30	MST	294	A
USGS	12358500	2022-11-19 14:45	MST	282	A
USGS	12358500	2022-11-19 15:00	MST	277	A
USGS	12358500	2022-11-19 15:15	MST	277	A
USGS	12358500	2022-11-19 15:30	MST	271	A
USGS	12358500	2022-11-19 15:45	MST	271	A
USGS	12358500	2022-11-19 16:00	MST	271	A
USGS	12358500	2022-11-19 16:15	MST	271	A
USGS	12358500	2022-11-19 16:30	MST	271	A
USGS	12358500	2022-11-19 16:45	MST	271	A
USGS	12358500	2022-11-19 17:00	MST	271	A
USGS	12358500	2022-11-19 17:15	MST	265	A
USGS	12358500	2022-11-19 17:30	MST	265	A
USGS	12358500	2022-11-19 17:45	MST	260	A
USGS	12358500	2022-11-19 18:00	MST	260	A
USGS	12358500	2022-11-19 18:15	MST	255	A
USGS	12358500	2022-11-19 18:30	MST	249	A
USGS	12358500	2022-11-19 18:45	MST	249	A
USGS	12358500	2022-11-19 19:00	MST	249	A
USGS	12358500	2022-11-19 19:15	MST	249	A
USGS	12358500	2022-11-19 19:30	MST	249	A
USGS	12358500	2022-11-19 19:45	MST	249	A
USGS	12358500	2022-11-19 20:00	MST	249	A
USGS	12358500	2022-11-19 20:15	MST	249	A
USGS	12358500	2022-11-19 20:30	MST	249	A
USGS	12358500	2022-11-19 20:45	MST	249	A
USGS	12358500	2022-11-19 21:00	MST	249	A
USGS	12358500	2022-11-19 21:15	MST	249	A
USGS	12358500	2022-11-19 21:30	MST	249	A
USGS	12358500	2022-11-19 21:45	MST	249	A
USGS	12358500	2022-11-19 22:00	MST	249	A
USGS	12358500	2022-11-19 22:15	MST	249	A
USGS	12358500	2022-11-19 22:30	MST	249	A
USGS	12358500	2022-11-19 22:45	MST	249	A
USGS	12358500	2022-11-19 23:00	MST	249	A
USGS	12358500	2022-11-19 23:15	MST	249	A
USGS	12358500	2022-11-19 23:30	MST	249	A
USGS	12358500	2022-11-19 23:45	MST	249	A
USGS	12358500	2022-11-20 00:00	MST	255	A
USGS	12358500	2022-11-20 00:15	MST	255	A
USGS	12358500	2022-11-20 00:30	MST	260	A
USGS	12358500	2022-11-20 00:45	MST	260	A
USGS	12358500	2022-11-20 01:00	MST	266	A
USGS	12358500	2022-11-20 01:15	MST	271	A
USGS	12358500	2022-11-20 01:30	MST	277	A
USGS	12358500	2022-11-20 01:45	MST	288	A
USGS	12358500	2022-11-20 02:00	MST	294	A
USGS	12358500	2022-11-20 02:15	MST	294	A
USGS	12358500	2022-11-20 02:30	MST	300	A
USGS	12358500	2022-11-20 02:45	MST	300	A
USGS	12358500	2022-11-20 03:00	MST	294	A
USGS	12358500	2022-11-20 03:15	MST	294	A
USGS	12358500	2022-11-20 03:30	MST	288	A
USGS	12358500	2022-11-20 03:45	MST	288	A
USGS	12358500	2022-11-20 04:00	MST	288	A
USGS	12358500	2022-11-20 04:15	MST	288	A
USGS	12358500	2022-11-20 04:30	MST	282	A
USGS	12358500	2022-11-20 04:45	MST	282	A
USGS	12358500	2022-11-20 05:00	MST	277	A
USGS	12358500	2022-11-20 05:15	MST	277	A
USGS	12358500	2022-11-20 05:30	MST	277	A
USGS	12358500	2022-11-20 05:45	MST	271	A
USGS	12358500	2022-11-20 06:00	MST	266	A
USGS	12358500	2022-11-20 06:15	MST	266	A
USGS	12358500	2022-11-20 06:30	MST	266	A
USGS	12358500	2022-11-20 06:45	MST	260	A
USGS	12358500	2022-11-20 07:00	MST	260	A
USGS	12358500	2022-11-20 07:15	MST	260	A
USGS	12358500	2022-11-20 07:30	MST	255	A
USGS	12358500	2022-11-20 07:45	MST	255	A
USGS	12358500	2022-11-20 08:00	MST	255	A
USGS	12358500	2022-11-20 08:15	MST	255	A
USGS	12358500	2022-11-20 08:30	MST	249	A
USGS	12358500	2022-11-20 08:45	MST	249	A
USGS	12358500	2022-11-20 09:00	MST	249	A
USGS	12358500	2022-11-20 09:15	MST	249	A
USGS	12358500	2022-11-20 09:30	MST	249	A
USGS	12358500	2022-11-20 09:45	MST	249	A
USGS	12358500	2022-11-20 10:00	MST	249	A
USGS	12358500	2022-11-20 10:15	MST	249	A
USGS	12358500	2022-11-20 10:30	MST	249	A
USGS	12358500	2022-11-20 10:45	MST	249	A
USGS	12358500	2022-11-20 11:00	MST	249	A
USGS	12358500	2022-11-20 11:15	MST	249	A
USGS	12358500	2022-11-20 11:30	MST	255	A
USGS	12358500	2022-11-20 11:45	MST	255	A
USGS	12358500	2022-11-20 12:00	MST	260	A
USGS	12358500	2022-11-20 12:15	MST	266	A
USGS	12358500	2022-11-20 12:30	MST	271	A
USGS	12358500	2022-11-20 12:45	MST	277	A
USGS	12358500	2022-11-20 13:00	MST	288	A
USGS	12358500	2022-11-20 13:15	MST	300	A
USGS	12358500	2022-11-20 13:30	MST	306	A
USGS	12358500	2022-11-20 13:45	MST	312	A
USGS	12358500	2022-11-20 14:00	MST	312	A
USGS	12358500	2022-11-20 14:15	MST	306	A
USGS	12358500	2022-11-20 14:30	MST	300	A
USGS	12358500	2022-11-20 14:45	MST	300	A
USGS	12358500	2022-11-20 15:00	MST	294	A
USGS	12358500	2022-11-20 15:15	MST	288	A
USGS	12358500	2022-11-20 15:30	MST	288	A
USGS	12358500	2022-11-20 15:45	MST	288	A
USGS	12358500	2022-11-20 16:00	MST	283	A
USGS	12358500	2022-11-20 16:15	MST	288	A
USGS	12358500	2022-11-20 16:30	MST	283	A
USGS	12358500	2022-11-20 16:45	MST	283	A
USGS	12358500	2022-11-20 17:00	MST	277	A
USGS	12358500	2022-11-20 17:15	MST	277	A
USGS	12358500	2022-11-20 17:30	MST	277	A
USGS	12358500	2022-11-20 17:45	MST	271	A
USGS	12358500	2022-11-20 18:00	MST	271	A
USGS	12358500	2022-11-20 18:15	MST	277	A
USGS	12358500	2022-11-20 18:30	MST	277	A
USGS	12358500	2022-11-20 18:45	MST	277	A
USGS	12358500	2022-11-20 19:00	MST	277	A
USGS	12358500	2022-11-20 19:15	MST	277	A
USGS	12358500	2022-11-20 19:30	MST	277	A
USGS	12358500	2022-11-20 19:45	MST	277	A
USGS	12358500	2022-11-20 20:00	MST	277	A
USGS	12358500	2022-11-20 20:15	MST	277	A
USGS	12358500	2022-11-20 20:30	MST	277	A
USGS	12358500	2022-11-20 20:45	MST	277	A
USGS	12358500	2022-11-20 21:00	MST	277	A
USGS	12358500	2022-11-20 21:15	MST	277	A
USGS	12358500	2022-11-20 21:30	MST	277	A
USGS	12358500	2022-11-20 21:45	MST	277	A
USGS	12358500	2022-11-20 22:00	MST	283	A
USGS	12358500	2022-11-20 22:15	MST	288	A
USGS	12358500	2022-11-20 22:30	MST	294	A
USGS	12358500	2022-11-20 22:45	MST	294	A
USGS	12358500	2022-11-20 23:00	MST	300	A
USGS	12358500	2022-11-20 23:15	MST	300	A
USGS	12358500	2022-11-20 23:30	MST	300	A
USGS	12358500	2022-11-20 23:45	MST	306	A
USGS	12358500	2022-11-21 00:00	MST	306	A
USGS	12358500	2022-11-21 00:15	MST	312	A
USGS	12358500	2022-11-21 00:30	MST	312	A
USGS	12358500	2022-11-21 00:45	MST	312	A
USGS	12358500	2022-11-21 01:00	MST	318	A
USGS	12358500	2022-11-21 01:15	MST	318	A
USGS	12358500	2022-11-21 01:30	MST	318	A
USGS	12358500	2022-11-21 01:45	MST	318	A
USGS	12358500	2022-11-21 02:00	MST	318	A
USGS	12358500	2022-11-21 02:15	MST	318	A
USGS	12358500	2022-11-21 02:30	MST	318	A
USGS	12358500	2022-11-21 02:45	MST	318	A
USGS	12358500	2022-11-21 03:00	MST	318	A
USGS	12358500	2022-11-21 03:15	MST	312	A
USGS	12358500	2022-11-21 03:30	MST	312	A
USGS	12358500	2022-11-21 03:45	MST	312	A
USGS	12358500	2022-11-21 04:00	MST	312	A
USGS	12358500	2022-11-21 04:15	MST	312	A
USGS	12358500	2022-11-21 04:30	MST	312	A
USGS	12358500	2022-11-21 04:45	MST	312	A
USGS	12358500	2022-11-21 05:00	MST	312	A
USGS	12358500	2022-11-21 05:15	MST	312	A
USGS	12358500	2022-11-21 05:30	MST	312	A
USGS	12358500	2022-11-21 05:45	MST	312	A
USGS	12358500	2022-11-21 06:00	MST	312	A
USGS	12358500	2022-11-21 06:15	MST	312	A
USGS	12358500	2022-11-21 06:30	MST	312	A
USGS	12358500	2022-11-21 06:45	MST	312	A
USGS	12358500	2022-11-21 07:00	MST	312	A
USGS	12358500	2022-11-21 07:15	MST	312	A
USGS	12358500	2022-11-21 07:30	MST	312	A
USGS	12358500	2022-11-21 07:45	MST	312	A
USGS	12358500	2022-11-21 08:00	MST	312	A
USGS	12358500	2022-11-21 08:15	MST	312	A
USGS	12358500	2022-11-21 08:30	MST	312	A
USGS	12358500	2022-11-21 08:45	MST	312	A
USGS	12358500	2022-11-21 09:00	MST	312	A
USGS	12358500	2022-11-21 09:15	MST	312	A
USGS	12358500	2022-11-21 09:30	MST	312	A
USGS	12358500	2022-11-21 09:45	MST	312	A
USGS	12358500	2022-11-21 10:00	MST	312	A
USGS	12358500	2022-11-21 10:15	MST	312	A
USGS	12358500	2022-11-21 10:30	MST	312	A
USGS	12358500	2022-11-21 10:45	MST	312	A
USGS	12358500	2022-11-21 11:00	MST	312	A
USGS	12358500	2022-11-21 11:15	MST	312	A
USGS	12358500	2022-11-21 11:30	MST	312	A
USGS	12358500	2022-11-21 11:45	MST	312	A
USGS	12358500	2022-11-21 12:00	MST	318	A
USGS	12358500	2022-11-21 12:15	MST	318	A
USGS	12358500	2022-11-21 12:30	MST	318	A
USGS	12358500	2022-11-21 12:45	MST	318	A
USGS	12358500	2022-11-21 13:00	MST	318	A
USGS	12358500	2022-11-21 13:15	MST	318	A
USGS	12358500	2022-11-21 13:30	MST	318	A
USGS	12358500	2022-11-21 13:45	MST	318	A
USGS	12358500	2022-11-21 14:00	MST	318	A
USGS	12358500	2022-11-21 14:15	MST	318	A
USGS	12358500	2022-11-21 14:30	MST	318	A
USGS	12358500	2022-11-21 14:45	MST	318	A
USGS	12358500	2022-11-21 15:00	MST	318	A
USGS	12358500	2022-11-21 15:15	MST	318	A
USGS	12358500	2022-11-21 15:30	MST	318	A
USGS	12358500	2022-11-21 15:45	MST	318	A
USGS	12358500	2022-11-21 16:00	MST	318	A
USGS	12358500	2022-11-21 16:15	MST	324	A
USGS	12358500	2022-11-21 16:30	MST	324	A
USGS	12358500	2022-11-21 16:45	MST	324	A
USGS	12358500	2022-11-21 17:00	MST	324	A
USGS	12358500	2022-11-21 17:15	MST	331	A
USGS	12358500	2022-11-21 17:30	MST	331	A
USGS	12358500	2022-11-21 17:45	MST	331	A
USGS	12358500	2022-11-21 18:00	MST	337	A
USGS	12358500	2022-11-21 18:15	MST	337	A
USGS	12358500	2022-11-21 18:30	MST	343	A
USGS	12358500	2022-11-21 18:45	MST	343	A
USGS	12358500	2022-11-21 19:00	MST	343	A
USGS	12358500	2022-11-21 19:15	MST	343	A
USGS	12358500	2022-11-21 19:30	MST	350	A
USGS	12358500	2022-11-21 19:45	MST	350	A
USGS	12358500	2022-11-21 20:00	MST	350	A
USGS	12358500	2022-11-21 20:15	MST	350	A
USGS	12358500	2022-11-21 20:30	MST	356	A
USGS	12358500	2022-11-21 20:45	MST	356	A
USGS	12358500	2022-11-21 21:00	MST	356	A
USGS	12358500	2022-11-21 21:15	MST	363	A
USGS	12358500	2022-11-21 21:30	MST	363	A
USGS	12358500	2022-11-21 21:45	MST	363	A
USGS	12358500	2022-11-21 22:00	MST	363	A
USGS	12358500	2022-11-21 22:15	MST	370	A
USGS	12358500	2022-11-21 22:30	MST	370	A
USGS	12358500	2022-11-21 22:45	MST	376	A
USGS	12358500	2022-11-21 23:00	MST	376	A
USGS	12358500	2022-11-21 23:15	MST	376	A
USGS	12358500	2022-11-21 23:30	MST	376	A
USGS	12358500	2022-11-21 23:45	MST	376	A
USGS	12358500	2022-11-22 00:00	MST	376	A
USGS	12358500	2022-11-22 00:15	MST	376	A
USGS	12358500	2022-11-22 00:30	MST	376	A
USGS	12358500	2022-11-22 00:45	MST	376	A
USGS	12358500	2022-11-22 01:00	MST	376	A
USGS	12358500	2022-11-22 01:15	MST	376	A
USGS	12358500	2022-11-22 01:30	MST	376	A
USGS	12358500	2022-11-22 01:45	MST	376	A
USGS	12358500	2022-11-22 02:00	MST	376	A
USGS	12358500	2022-11-22 02:15	MST	376	A
USGS	12358500	2022-11-22 02:30	MST	376	A
USGS	12358500	2022-11-22 02:45	MST	383	A
USGS	12358500	2022-11-22 03:00	MST	383	A
USGS	12358500	2022-11-22 03:15	MST	383	A
USGS	12358500	2022-11-22 03:30	MST	383	A
USGS	12358500	2022-11-22 03:45	MST	383	A
USGS	12358500	2022-11-22 04:00	MST	383	A
USGS	12358500	2022-11-22 04:15	MST	383	A
USGS	12358500	2022-11-22 04:30	MST	383	A
USGS	12358500	2022-11-22 04:45	MST	390	A
USGS	12358500	2022-11-22 05:00	MST	390	A
USGS	12358500	2022-11-22 05:15	MST	390	A
USGS	12358500	2022-11-22 05:30	MST	390	A
USGS	12358500	2022-11-22 05:45	MST	390	A
USGS	12358500	2022-11-22 06:00	MST	390	A
USGS	12358500	2022-11-22 06:15	MST	390	A
USGS	12358500	2022-11-22 06:30	MST	390	A
USGS	12358500	2022-11-22 06:45	MST	390	A
USGS	12358500	2022-11-22 07:00	MST	390	A
USGS	12358500	2022-11-22 07:15	MST	390	A
USGS	12358500	2022-11-22 07:30	MST	390	A
USGS	12358500	2022-11-22 07:45	MST	390	A
USGS	12358500	2022-11-22 08:00	MST	390	A
USGS	12358500	2022-11-22 08:15	MST	390	A
USGS	12358500	2022-11-22 08:30	MST	390	A
USGS	12358500	2022-11-22 08:45	MST	390	A
USGS	12358500	2022-11-22 09:00	MST	390	A
USGS	12358500	2022-11-22 09:15	MST	390	A
USGS	12358500	2022-11-22 09:30	MST	390	A
USGS	12358500	2022-11-22 09:45	MST	390	A
USGS	12358500	2022-11-22 10:00	MST	390	A
USGS	12358500	2022-11-22 10:15	MST	390	A
USGS	12358500	2022-11-22 10:30	MST	390	A
USGS	12358500	2022-11-22 10:45	MST	390	A
USGS	12358500	2022-11-22 11:00	MST	390	A
USGS	12358500	2022-11-22 11:15	MST	390	A
USGS	12358500	2022-11-22 11:30	MST	390	A
USGS	12358500	2022-11-22 11:45	MST	390	A
USGS	12358500	2022-11-22 12:00	MST	390	A
USGS	12358500	2022-11-22 12:15	MST	390	A
USGS	12358500	2022-11-22 12:30	MST	397	A
USGS	12358500	2022-11-22 12:45	MST	397	A
USGS	12358500	2022-11-22 13:00	MST	397	A
USGS	12358500	2022-11-22 13:15	MST	397	A
USGS	12358500	2022-11-22 13:30	MST	404	A
USGS	12358500	2022-11-22 13:45	MST	404	A
USGS	12358500	2022-11-22 14:00	MST	404	A
USGS	12358500	2022-11-22 14:15	MST	404	A
USGS	12358500	2022-11-22 14:30	MST	397	A
USGS	12358500	2022-11-22 14:45	MST	397	A
USGS	12358500	2022-11-22 15:00	MST	397	A
USGS	12358500	2022-11-22 15:15	MST	397	A
USGS	12358500	2022-11-22 15:30	MST	397	A
USGS	12358500	2022-11-22 15:45	MST	397	A
USGS	12358500	2022-11-22 16:00	MST	397	A
USGS	12358500	2022-11-22 16:15	MST	397	A
USGS	12358500	2022-11-22 16:30	MST	404	A
USGS	12358500	2022-11-22 16:45	MST	404	A
USGS	12358500	2022-11-22 17:00	MST	404	A
USGS	12358500	2022-11-22 17:15	MST	404	A
USGS	12358500	2022-11-22 17:30	MST	411	A
USGS	12358500	2022-11-22 17:45	MST	411	A
USGS	12358500	2022-11-22 18:00	MST	411	A
USGS	12358500	2022-11-22 18:15	MST	418	A
USGS	12358500	2022-11-22 18:30	MST	426	A
USGS	12358500	2022-11-22 18:45	MST	426	A
USGS	12358500	2022-11-22 19:00	MST	433	A
USGS	12358500	2022-11-22 19:15	MST	433	A
USGS	12358500	2022-11-22 19:30	MST	440	A
USGS	12358500	2022-11-22 19:45	MST	440	A
USGS	12358500	2022-11-22 20:00	MST	440	A
USGS	12358500	2022-11-22 20:15	MST	448	A
USGS	12358500	2022-11-22 20:30	MST	448	A
USGS	12358500	2022-11-22 20:45	MST	448	A
USGS	12358500	2022-11-22 21:00	MST	448	A
USGS	12358500	2022-11-22 21:15	MST	448	A
USGS	12358500	2022-11-22 21:30	MST	448	A
USGS	12358500	2022-11-22 21:45	MST	448	A
USGS	12358500	2022-11-22 22:00	MST	448	A
USGS	12358500	2022-11-22 22:15	MST	448	A
USGS	12358500	2022-11-22 22:30	MST	448	A
USGS	12358500	2022-11-22 22:45	MST	448	A
USGS	12358500	2022-11-22 23:00	MST	448	A
USGS	12358500	2022-11-22 23:15	MST	448	A
USGS	12358500	2022-11-22 23:30	MST	448	A
USGS	12358500	2022-11-22 23:45	MST	448	A
USGS	12358500	2022-11-23 00:00	MST	440	A
USGS	12358500	2022-11-23 00:15	MST	440	A
USGS	12358500	2022-11-23 00:30	MST	440	A
USGS	12358500	2022-11-23 00:45	MST	440	A
USGS	12358500	2022-11-23 01:00	MST	440	A
USGS	12358500	2022-11-23 01:15	MST	440	A
USGS	12358500	2022-11-23 01:30	MST	440	A
USGS	12358500	2022-11-23 01:45	MST	440	A
USGS	12358500	2022-11-23 02:00	MST	433	A
USGS	12358500	2022-11-23 02:15	MST	433	A
USGS	12358500	2022-11-23 02:30	MST	440	A
USGS	12358500	2022-11-23 02:45	MST	440	A
USGS	12358500	2022-11-23 03:00	MST	440	A
USGS	12358500	2022-11-23 03:15	MST	440	A
USGS	12358500	2022-11-23 03:30	MST	440	A
USGS	12358500	2022-11-23 03:45	MST	440	A
USGS	12358500	2022-11-23 04:00	MST	440	A
USGS	12358500	2022-11-23 04:15	MST	433	A
USGS	12358500	2022-11-23 04:30	MST	433	A
USGS	12358500	2022-11-23 04:45	MST	433	A
USGS	12358500	2022-11-23 05:00	MST	433	A
USGS	12358500	2022-11-23 05:15	MST	433	A
USGS	12358500	2022-11-23 05:30	MST	426	A
USGS	12358500	2022-11-23 05:45	MST	426	A
USGS	12358500	2022-11-23 06:00	MST	426	A
USGS	12358500	2022-11-23 06:15	MST	426	A
USGS	12358500	2022-11-23 06:30	MST	426	A
USGS	12358500	2022-11-23 06:45	MST	426	A
USGS	12358500	2022-11-23 07:00	MST	426	A
USGS	12358500	2022-11-23 07:15	MST	426	A
USGS	12358500	2022-11-23 07:30	MST	426	A
USGS	12358500	2022-11-23 07:45	MST	426	A
USGS	12358500	2022-11-23 08:00	MST	426	A
USGS	12358500	2022-11-23 08:15	MST	426	A
USGS	12358500	2022-11-23 08:30	MST	426	A
USGS	12358500	2022-11-23 08:45	MST	426	A
USGS	12358500	2022-11-23 09:00	MST	426	A
USGS	12358500	2022-11-23 09:15	MST	426	A
USGS	12358500	2022-11-23 09:30	MST	426	A
USGS	12358500	2022-11-23 09:45	MST	426	A
USGS	12358500	2022-11-23 10:00	MST	426	A
USGS	12358500	2022-11-23 10:15	MST	426	A
USGS	12358500	2022-11-23 10:30	MST	426	A
USGS	12358500	2022-11-23 10:45	MST	426	A
USGS	12358500	2022-11-23 11:00	MST	426	A
USGS	12358500	2022-11-23 11:15	MST	426	A
USGS	12358500	2022-11-23 11:30	MST	426	A
USGS	12358500	2022-11-23 11:45	MST	426	A
USGS	12358500	2022-11-23 12:00	MST	426	A
USGS	12358500	2022-11-23 12:15	MST	426	A
USGS	12358500	2022-11-23 12:30	MST	426	A
USGS	12358500	2022-11-23 12:45	MST	426	A
USGS	12358500	2022-11-23 13:00	MST	426	A
USGS	12358500	2022-11-23 13:15	MST	426	A
USGS	12358500	2022-11-23 13:30	MST	426	A
USGS	12358500	2022-11-23 13:45	MST	426	A
USGS	12358500	2022-11-23 14:00	MST	426	A
USGS	12358500	2022-11-23 14:15	MST	426	A
USGS	12358500	2022-11-23 14:30	MST	426	A
USGS	12358500	2022-11-23 14:45	MST	426	A
USGS	12358500	2022-11-23 15:00	MST	426	A
USGS	12358500	2022-11-23 15:15	MST	426	A
USGS	12358500	2022-11-23 15:30	MST	426	A
USGS	12358500	2022-11-23 15:45	MST	426	A
USGS	12358500	2022-11-23 16:00	MST	426	A
USGS	12358500	2022-11-23 16:15	MST	426	A
